scenario,scenario_label,lat,lon,delta_wb2_median_mm_month,models_matching_median_sign,sign_agreement_fraction,sign_agreement_class
ssp245,SSP2-4.5,41.125,117.375,-0.2013046143753072,3,0.5,mixed sign
ssp245,SSP2-4.5,41.125,117.625,-0.1790827323691008,3,0.5,mixed sign
ssp245,SSP2-4.5,41.125,117.875,-0.1716754366175863,3,0.5,mixed sign
ssp245,SSP2-4.5,41.375,116.125,-0.2415983337678877,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,41.375,116.375,-0.2415983337678966,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,41.375,116.625,-0.2467115919626363,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,41.375,116.875,-0.1993729676089974,3,0.5,mixed sign
ssp245,SSP2-4.5,41.375,117.125,-0.1993729676090281,3,0.5,mixed sign
ssp245,SSP2-4.5,41.375,117.375,-0.1990891619600134,3,0.5,mixed sign
ssp245,SSP2-4.5,41.375,117.625,-0.1760803947202089,3,0.5,mixed sign
ssp245,SSP2-4.5,41.375,117.875,-0.1689804243812587,3,0.5,mixed sign
ssp245,SSP2-4.5,41.625,116.125,-0.5061928118936319,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,41.625,116.375,-0.5061928118935981,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,41.625,116.625,-0.5106487564328184,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,41.625,116.875,-0.3427261633735858,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,41.625,117.125,-0.1436119705540373,3,0.5,mixed sign
ssp245,SSP2-4.5,41.625,117.375,-0.1436119705540668,3,0.5,mixed sign
ssp245,SSP2-4.5,41.625,117.625,-0.1436119705539793,3,0.5,mixed sign
ssp245,SSP2-4.5,41.625,117.875,-0.1436119705540692,3,0.5,mixed sign
ssp245,SSP2-4.5,41.875,116.125,-0.3953446461255493,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,41.875,116.375,-0.3936786060177625,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,41.875,116.625,-0.3935539093462193,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,41.875,116.875,-0.2088194583599022,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,41.875,117.125,-0.0120526208222979,3,0.5,mixed sign
ssp245,SSP2-4.5,41.875,117.375,-0.0138782021658888,3,0.5,mixed sign
ssp245,SSP2-4.5,42.125,116.125,-0.3013803461800002,3,0.5,mixed sign
ssp245,SSP2-4.5,42.125,116.375,-0.3013803461798918,3,0.5,mixed sign
ssp245,SSP2-4.5,42.125,116.625,-0.3013803461799114,3,0.5,mixed sign
ssp245,SSP2-4.5,42.125,116.875,-0.1022661533604072,3,0.5,mixed sign
ssp245,SSP2-4.5,42.125,117.125,0.0968480394592603,3,0.5,mixed sign
ssp245,SSP2-4.5,42.125,117.375,0.0968480394590507,3,0.5,mixed sign
ssp245,SSP2-4.5,42.375,116.375,-0.2391261157275481,3,0.5,mixed sign
ssp245,SSP2-4.5,42.375,116.625,-0.2387503795789491,3,0.5,mixed sign
ssp245,SSP2-4.5,42.375,116.875,-0.1828044257778351,3,0.5,mixed sign
ssp370,SSP3-7.0,35.375,113.875,0.4497238103874448,3,0.5,mixed sign
ssp370,SSP3-7.0,35.375,114.125,0.5204709133273324,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,35.625,113.625,0.4072755485315031,3,0.5,mixed sign
ssp370,SSP3-7.0,35.625,113.875,0.4497238105177565,3,0.5,mixed sign
ssp370,SSP3-7.0,35.625,114.125,0.5204709133273298,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,35.625,114.375,0.5204709133273449,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,35.875,113.625,0.1376370270928859,3,0.5,mixed sign
ssp370,SSP3-7.0,35.875,113.875,0.1800852892096518,3,0.5,mixed sign
ssp370,SSP3-7.0,35.875,114.125,0.2495154251835787,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,35.875,114.375,0.4350531772164627,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,35.875,114.625,0.5747888438670605,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,35.875,115.125,0.6170361234291777,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.125,113.125,-0.0223911121947519,3,0.5,mixed sign
ssp370,SSP3-7.0,36.125,113.375,0.0252103735395756,3,0.5,mixed sign
ssp370,SSP3-7.0,36.125,113.625,0.0252103735396538,3,0.5,mixed sign
ssp370,SSP3-7.0,36.125,113.875,0.0252103735395401,3,0.5,mixed sign
ssp370,SSP3-7.0,36.125,114.125,0.0904634651815508,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.125,114.375,0.3163294063638711,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.125,114.625,0.5421953475461292,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.125,114.875,0.5421953475461487,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.125,115.125,0.5421953475461772,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.125,115.375,0.9486987535047612,5,0.8333333333333334,robust wetting (>=5/6)
ssp370,SSP3-7.0,36.125,115.625,1.1622247965171209,5,0.8333333333333334,robust wetting (>=5/6)
ssp370,SSP3-7.0,36.125,115.875,1.1776324879571067,5,0.8333333333333334,robust wetting (>=5/6)
ssp370,SSP3-7.0,36.375,112.625,-0.0342908268736099,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.375,112.875,-0.034048620687983,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.375,113.125,0.0219701321612184,3,0.5,mixed sign
ssp370,SSP3-7.0,36.375,113.375,0.0782311209686108,3,0.5,mixed sign
ssp370,SSP3-7.0,36.375,113.625,0.0792000449515573,3,0.5,mixed sign
ssp370,SSP3-7.0,36.375,113.875,0.0537041829999278,3,0.5,mixed sign
ssp370,SSP3-7.0,36.375,114.125,0.0102650872341771,3,0.5,mixed sign
ssp370,SSP3-7.0,36.375,114.375,0.2369387995224241,3,0.5,mixed sign
ssp370,SSP3-7.0,36.375,114.625,0.4392613651265686,3,0.5,mixed sign
ssp370,SSP3-7.0,36.375,114.875,0.4638500219546659,3,0.5,mixed sign
ssp370,SSP3-7.0,36.375,115.125,0.4640875749248763,3,0.5,mixed sign
ssp370,SSP3-7.0,36.375,115.375,0.9486987520275152,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.375,115.625,1.0919541855928756,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.375,115.875,1.1065450257873453,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.375,116.125,1.1783811935981543,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.625,112.875,-0.0175739034803363,3,0.5,mixed sign
ssp370,SSP3-7.0,36.625,113.125,0.0379604270736946,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.625,113.375,0.0934947576279006,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.625,113.625,0.0934947576279627,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.625,113.875,0.0581600333238041,3,0.5,mixed sign
ssp370,SSP3-7.0,36.625,114.125,-0.0007311722682876,3,0.5,mixed sign
ssp370,SSP3-7.0,36.625,114.375,0.2251347689140839,3,0.5,mixed sign
ssp370,SSP3-7.0,36.625,114.625,0.3055291968909377,3,0.5,mixed sign
ssp370,SSP3-7.0,36.625,114.875,0.3017960646483117,3,0.5,mixed sign
ssp370,SSP3-7.0,36.625,115.125,0.3017960646482995,3,0.5,mixed sign
ssp370,SSP3-7.0,36.625,115.375,0.7994941050985069,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.625,115.625,0.938179375186035,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.625,115.875,0.9535870666261568,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.625,116.125,1.1783811935982484,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.625,116.375,1.11271783171396,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.625,116.625,0.9157277566414112,5,0.8333333333333334,robust wetting (>=5/6)
ssp370,SSP3-7.0,36.875,112.875,0.0455528619406235,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.875,113.125,0.0223746529786987,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.875,113.375,-0.010742591163031,3,0.5,mixed sign
ssp370,SSP3-7.0,36.875,113.625,-0.0105197906866303,3,0.5,mixed sign
ssp370,SSP3-7.0,36.875,113.875,-0.0458545151006419,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.875,114.125,-0.1049685210593009,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.875,114.375,0.0629333569644916,3,0.5,mixed sign
ssp370,SSP3-7.0,36.875,114.625,0.2317858156689052,3,0.5,mixed sign
ssp370,SSP3-7.0,36.875,114.875,0.2322543361246145,3,0.5,mixed sign
ssp370,SSP3-7.0,36.875,115.125,0.2322543361246218,3,0.5,mixed sign
ssp370,SSP3-7.0,36.875,115.375,0.7035567893184673,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.875,115.625,0.5596190252182485,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.875,115.875,0.4118820469935738,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.875,116.125,0.4151786594237112,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.875,116.375,0.4151786594236757,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,36.875,116.625,0.5239075538095228,5,0.8333333333333334,robust wetting (>=5/6)
ssp370,SSP3-7.0,36.875,116.875,0.4179111630270915,5,0.8333333333333334,robust wetting (>=5/6)
ssp370,SSP3-7.0,37.125,112.875,0.0455528619405898,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.125,113.125,0.0221024001689462,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.125,113.375,0.0272401309038077,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.125,113.625,0.0271557846989933,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.125,113.875,-0.0040790088421314,3,0.5,mixed sign
ssp370,SSP3-7.0,37.125,114.125,-0.0250553135529569,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.125,114.375,0.0783392002027234,3,0.5,mixed sign
ssp370,SSP3-7.0,37.125,114.625,0.2453112308050844,3,0.5,mixed sign
ssp370,SSP3-7.0,37.125,114.875,0.2453112308052141,3,0.5,mixed sign
ssp370,SSP3-7.0,37.125,115.125,0.2455672287504295,3,0.5,mixed sign
ssp370,SSP3-7.0,37.125,115.375,0.3514685243391513,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.125,115.625,0.2421438115556577,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.125,115.875,0.0967294672113414,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.125,116.125,0.0961429024022662,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.125,116.375,0.1272509129551267,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.125,116.625,0.3799185083790715,5,0.8333333333333334,robust wetting (>=5/6)
ssp370,SSP3-7.0,37.125,116.875,0.2537080999701571,5,0.8333333333333334,robust wetting (>=5/6)
ssp370,SSP3-7.0,37.125,117.125,0.2492150612879475,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.375,113.875,-0.0008178907302802,3,0.5,mixed sign
ssp370,SSP3-7.0,37.375,114.125,-0.0216384251374464,3,0.5,mixed sign
ssp370,SSP3-7.0,37.375,114.375,0.0831280054143253,3,0.5,mixed sign
ssp370,SSP3-7.0,37.375,114.625,0.2503560339619328,3,0.5,mixed sign
ssp370,SSP3-7.0,37.375,114.875,0.2503560339620296,3,0.5,mixed sign
ssp370,SSP3-7.0,37.375,115.125,0.2503560339618618,3,0.5,mixed sign
ssp370,SSP3-7.0,37.375,115.375,0.3366886423078599,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.375,115.625,0.2194652716771692,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.375,115.875,0.0734643625239135,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.375,116.125,0.0734643625239757,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.375,116.375,0.1099531081822018,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.375,116.625,0.3740291130265638,5,0.8333333333333334,robust wetting (>=5/6)
ssp370,SSP3-7.0,37.375,116.875,0.2475038723232145,5,0.8333333333333334,robust wetting (>=5/6)
ssp370,SSP3-7.0,37.375,117.125,0.2430108336408993,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.375,117.375,0.2430108336408478,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.375,117.625,-0.2196916666896449,3,0.5,mixed sign
ssp370,SSP3-7.0,37.375,117.875,-0.2196916666895791,3,0.5,mixed sign
ssp370,SSP3-7.0,37.625,113.875,0.014313161784222,3,0.5,mixed sign
ssp370,SSP3-7.0,37.625,114.125,-0.0063541308200374,3,0.5,mixed sign
ssp370,SSP3-7.0,37.625,114.375,0.0754075975321093,3,0.5,mixed sign
ssp370,SSP3-7.0,37.625,114.625,0.2198407506242343,3,0.5,mixed sign
ssp370,SSP3-7.0,37.625,114.875,0.2201465915065341,3,0.5,mixed sign
ssp370,SSP3-7.0,37.625,115.125,0.2201465915065519,3,0.5,mixed sign
ssp370,SSP3-7.0,37.625,115.375,0.3061733587536448,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.625,115.625,0.2099460553492518,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.625,115.875,0.0515863211263054,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.625,116.125,0.0548875457230311,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.625,116.375,0.0548875457229458,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.625,116.625,0.2070925369743537,5,0.8333333333333334,robust wetting (>=5/6)
ssp370,SSP3-7.0,37.625,116.875,0.280716342725209,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.625,117.125,0.3289317439967334,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.625,117.375,0.328070509312103,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.625,117.625,-0.4818673811844149,3,0.5,mixed sign
ssp370,SSP3-7.0,37.625,117.875,-0.4845217981654981,3,0.5,mixed sign
ssp370,SSP3-7.0,37.625,118.125,-1.817135369897886,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.875,113.875,-0.0048334758410342,3,0.5,mixed sign
ssp370,SSP3-7.0,37.875,114.125,-0.0845452156013211,3,0.5,mixed sign
ssp370,SSP3-7.0,37.875,114.375,-0.1470068132839816,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.875,114.625,-0.0353656219825291,3,0.5,mixed sign
ssp370,SSP3-7.0,37.875,114.875,-0.0353656219826081,3,0.5,mixed sign
ssp370,SSP3-7.0,37.875,115.125,-0.0353656219826454,3,0.5,mixed sign
ssp370,SSP3-7.0,37.875,115.375,0.0509669859299952,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.875,115.625,-0.0318966664153435,3,0.5,mixed sign
ssp370,SSP3-7.0,37.875,115.875,-0.0318966664154558,3,0.5,mixed sign
ssp370,SSP3-7.0,37.875,116.125,-0.0318966664154554,3,0.5,mixed sign
ssp370,SSP3-7.0,37.875,116.375,-0.0088291554519641,3,0.5,mixed sign
ssp370,SSP3-7.0,37.875,116.625,0.2511416573666682,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.875,116.875,0.4632760250789962,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.875,117.125,0.651347989547931,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.875,117.375,0.6513479895478307,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,37.875,117.625,-1.2457298527821647,3,0.5,mixed sign
ssp370,SSP3-7.0,37.875,117.875,-1.245729852782175,3,0.5,mixed sign
ssp370,SSP3-7.0,37.875,118.125,-1.4326844750294805,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,38.125,113.875,0.0244796926323465,3,0.5,mixed sign
ssp370,SSP3-7.0,38.125,114.125,-0.0344115122960753,3,0.5,mixed sign
ssp370,SSP3-7.0,38.125,114.375,-0.040144374664143,3,0.5,mixed sign
ssp370,SSP3-7.0,38.125,114.625,0.0710194405254656,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,38.125,114.875,0.071019440525526,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,38.125,115.125,0.0714968166372633,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,38.125,115.375,0.0943269191638078,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,38.125,115.625,-0.0099959471573694,3,0.5,mixed sign
ssp370,SSP3-7.0,38.125,115.875,-0.0100450012910624,3,0.5,mixed sign
ssp370,SSP3-7.0,38.125,116.125,-0.0099959471573134,3,0.5,mixed sign
ssp370,SSP3-7.0,38.125,116.375,-0.0483267915180016,3,0.5,mixed sign
ssp370,SSP3-7.0,38.125,116.625,-0.0012293849857849,3,0.5,mixed sign
ssp370,SSP3-7.0,38.125,116.875,0.1880774634927036,3,0.5,mixed sign
ssp370,SSP3-7.0,38.125,117.125,0.3761494279616277,3,0.5,mixed sign
ssp370,SSP3-7.0,38.125,117.375,0.3749145439520056,3,0.5,mixed sign
ssp370,SSP3-7.0,38.125,117.625,-1.2457298527823588,3,0.5,mixed sign
ssp370,SSP3-7.0,38.125,117.875,-1.2457298527824618,3,0.5,mixed sign
ssp370,SSP3-7.0,38.375,112.875,0.1445028033754933,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,38.375,113.375,0.0598144176001733,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,38.375,113.625,0.0598144176001484,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,38.375,113.875,0.0244796925206371,3,0.5,mixed sign
ssp370,SSP3-7.0,38.375,114.125,-0.0344115122963204,3,0.5,mixed sign
ssp370,SSP3-7.0,38.375,114.375,0.0239840539839155,3,0.5,mixed sign
ssp370,SSP3-7.0,38.375,114.625,0.1899084689850285,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,38.375,114.875,0.1899084689851022,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,38.375,115.125,0.1899084689851902,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,38.375,115.375,0.1420087287148161,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,38.375,115.625,0.0144009553449035,3,0.5,mixed sign
ssp370,SSP3-7.0,38.375,115.875,-0.0088291554519184,3,0.5,mixed sign
ssp370,SSP3-7.0,38.375,116.125,-0.0088291554519355,3,0.5,mixed sign
ssp370,SSP3-7.0,38.375,116.375,-0.10637035554549,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,38.375,116.625,-0.307538489773334,3,0.5,mixed sign
ssp370,SSP3-7.0,38.375,116.875,-0.1194665253045306,3,0.5,mixed sign
ssp370,SSP3-7.0,38.375,117.125,0.0686054391646306,3,0.5,mixed sign
ssp370,SSP3-7.0,38.375,117.375,0.0686054391645436,3,0.5,mixed sign
ssp370,SSP3-7.0,38.375,117.625,-1.245729852782334,3,0.5,mixed sign
ssp370,SSP3-7.0,38.625,112.875,0.1445028033754924,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,38.625,113.125,0.1931222524345637,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,38.625,113.375,0.155158209343619,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,38.625,113.625,0.1546977223225081,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,38.625,113.875,0.1193629971310108,3,0.5,mixed sign
ssp370,SSP3-7.0,38.625,114.125,0.0609322794477469,3,0.5,mixed sign
ssp370,SSP3-7.0,38.625,114.375,0.0782672776839215,3,0.5,mixed sign
ssp370,SSP3-7.0,38.625,114.625,0.07826727768383,3,0.5,mixed sign
ssp370,SSP3-7.0,38.625,114.875,0.0782672776837749,3,0.5,mixed sign
ssp370,SSP3-7.0,38.625,115.125,0.078267277683798,3,0.5,mixed sign
ssp370,SSP3-7.0,38.625,115.375,0.0303675375345608,3,0.5,mixed sign
ssp370,SSP3-7.0,38.625,115.625,0.01440095534495,3,0.5,mixed sign
ssp370,SSP3-7.0,38.625,115.875,-0.0756477258531347,3,0.5,mixed sign
ssp370,SSP3-7.0,38.625,116.125,-0.0753250762036534,3,0.5,mixed sign
ssp370,SSP3-7.0,38.625,116.375,-0.1063703564619373,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,38.625,116.625,-0.3743570601744013,3,0.5,mixed sign
ssp370,SSP3-7.0,38.625,116.875,-0.2162440501700775,3,0.5,mixed sign
ssp370,SSP3-7.0,38.625,117.125,-0.0568543529245699,3,0.5,mixed sign
ssp370,SSP3-7.0,38.625,117.375,-0.056248518639415,3,0.5,mixed sign
ssp370,SSP3-7.0,38.875,112.625,0.144502803375496,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,38.875,112.875,0.1445028033754072,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,38.875,113.125,0.1931222523112117,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,38.875,113.375,0.2093287376261932,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,38.875,113.625,0.209328737626202,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,38.875,113.875,0.1739940123231771,3,0.5,mixed sign
ssp370,SSP3-7.0,38.875,114.125,0.1058939242227572,3,0.5,mixed sign
ssp370,SSP3-7.0,38.875,114.375,0.0782672776838184,3,0.5,mixed sign
ssp370,SSP3-7.0,38.875,114.625,0.0782672776838659,3,0.5,mixed sign
ssp370,SSP3-7.0,38.875,114.875,0.0782672776838087,3,0.5,mixed sign
ssp370,SSP3-7.0,38.875,115.125,0.0782672776839037,3,0.5,mixed sign
ssp370,SSP3-7.0,38.875,115.375,0.0303675376560139,3,0.5,mixed sign
ssp370,SSP3-7.0,38.875,115.625,0.0144009553449102,3,0.5,mixed sign
ssp370,SSP3-7.0,38.875,115.875,-0.1604718987703259,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,38.875,116.125,-0.1604718987703597,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,38.875,116.375,-0.1604718987702451,5,0.8333333333333334,robust drying (>=5/6)
ssp370,SSP3-7.0,38.875,116.625,-0.4591812330917095,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,38.875,116.875,-0.3376565239732416,3,0.5,mixed sign
ssp370,SSP3-7.0,38.875,117.125,-0.2161318148549762,3,0.5,mixed sign
ssp370,SSP3-7.0,38.875,117.375,-0.2161318148550028,3,0.5,mixed sign
ssp370,SSP3-7.0,39.125,112.625,-0.1756262648102167,3,0.5,mixed sign
ssp370,SSP3-7.0,39.125,112.875,-0.1766134426075418,3,0.5,mixed sign
ssp370,SSP3-7.0,39.125,113.125,-0.1299683978081711,3,0.5,mixed sign
ssp370,SSP3-7.0,39.125,113.375,-0.1167236394341517,3,0.5,mixed sign
ssp370,SSP3-7.0,39.125,113.625,-0.1206728348042842,3,0.5,mixed sign
ssp370,SSP3-7.0,39.125,113.875,-0.0921892007281379,3,0.5,mixed sign
ssp370,SSP3-7.0,39.125,114.125,-0.0458321850821443,3,0.5,mixed sign
ssp370,SSP3-7.0,39.125,114.375,-0.0715362295986814,3,0.5,mixed sign
ssp370,SSP3-7.0,39.125,114.625,-0.0700660947014983,3,0.5,mixed sign
ssp370,SSP3-7.0,39.125,114.875,-0.069048354759106,3,0.5,mixed sign
ssp370,SSP3-7.0,39.125,115.125,-0.0684829598564018,3,0.5,mixed sign
ssp370,SSP3-7.0,39.125,115.375,-0.1162696221684409,3,0.5,mixed sign
ssp370,SSP3-7.0,39.125,115.625,-0.1325754387697981,3,0.5,mixed sign
ssp370,SSP3-7.0,39.125,115.875,-0.3082398554548318,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,39.125,116.125,-0.3094837852486161,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,39.125,116.375,-0.3111801432741363,5,0.8333333333333334,robust drying (>=5/6)
ssp370,SSP3-7.0,39.125,116.625,-0.547439263001168,5,0.8333333333333334,robust drying (>=5/6)
ssp370,SSP3-7.0,39.125,116.875,-0.337656523973501,3,0.5,mixed sign
ssp370,SSP3-7.0,39.125,117.125,-0.2161318148550011,3,0.5,mixed sign
ssp370,SSP3-7.0,39.125,117.375,-0.2161318148549336,3,0.5,mixed sign
ssp370,SSP3-7.0,39.125,117.625,-1.368454898885473,3,0.5,mixed sign
ssp370,SSP3-7.0,39.125,118.375,0.7023212916955348,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,39.375,112.625,-0.2936090861790827,3,0.5,mixed sign
ssp370,SSP3-7.0,39.375,112.875,-0.2935572149666836,3,0.5,mixed sign
ssp370,SSP3-7.0,39.375,113.125,-0.2250431087587141,3,0.5,mixed sign
ssp370,SSP3-7.0,39.375,113.375,-0.2023598746439796,3,0.5,mixed sign
ssp370,SSP3-7.0,39.375,113.625,-0.2024144473946456,3,0.5,mixed sign
ssp370,SSP3-7.0,39.375,113.875,-0.1438229781166471,3,0.5,mixed sign
ssp370,SSP3-7.0,39.375,114.125,-0.066571616894286,3,0.5,mixed sign
ssp370,SSP3-7.0,39.375,114.375,-0.1279239278523949,3,0.5,mixed sign
ssp370,SSP3-7.0,39.375,114.625,-0.1279358288738681,3,0.5,mixed sign
ssp370,SSP3-7.0,39.375,114.875,-0.1279358288739267,3,0.5,mixed sign
ssp370,SSP3-7.0,39.375,115.125,-0.1279239278524113,3,0.5,mixed sign
ssp370,SSP3-7.0,39.375,115.375,-0.1160358373314069,3,0.5,mixed sign
ssp370,SSP3-7.0,39.375,115.625,-0.1689381380213177,3,0.5,mixed sign
ssp370,SSP3-7.0,39.375,115.875,-0.3721615268274565,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,39.375,116.125,-0.3721615268273965,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,39.375,116.375,-0.3721615268273526,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,39.375,116.625,-0.3684439548964637,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,39.375,116.875,-0.2208962486821424,3,0.5,mixed sign
ssp370,SSP3-7.0,39.375,117.125,-0.0993715395639125,3,0.5,mixed sign
ssp370,SSP3-7.0,39.375,117.375,-0.0993715395639756,3,0.5,mixed sign
ssp370,SSP3-7.0,39.375,117.625,-0.0993715395640404,3,0.5,mixed sign
ssp370,SSP3-7.0,39.375,117.875,-0.0993715395639596,3,0.5,mixed sign
ssp370,SSP3-7.0,39.375,118.125,-0.6318147251977138,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,39.375,118.375,0.5767748347503217,4,0.6666666666666666,mixed sign
ssp370,SSP3-7.0,39.375,118.625,0.0095588189444806,3,0.5,mixed sign
ssp370,SSP3-7.0,39.375,118.875,0.0095588189444775,3,0.5,mixed sign
ssp370,SSP3-7.0,39.375,119.125,0.0095588189445443,3,0.5,mixed sign
ssp370,SSP3-7.0,39.625,112.625,-0.3248177094273241,3,0.5,mixed sign
ssp370,SSP3-7.0,39.625,112.875,-0.3258538934125343,3,0.5,mixed sign
ssp370,SSP3-7.0,39.625,113.125,-0.3463559965921563,3,0.5,mixed sign
